2026-01-29 13:52:40,965 INFO  Logger.cs: 70 - 
2026-01-29 14:09:25,628 INFO  ExportHelperExtension.cs: 347 - Creating joint Hip_link
2026-01-29 14:09:25,665 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Base_link to child Hip_link failed
2026-01-29 14:09:26,924 INFO  ExportHelperExtension.cs: 347 - Creating joint Thigh_link
2026-01-29 14:09:26,966 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Hip_link to child Thigh_link failed
2026-01-29 14:09:28,397 INFO  ExportHelperExtension.cs: 347 - Creating joint Calf_link
2026-01-29 14:09:28,425 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Thigh_link to child Calf_link failed
2026-01-29 14:09:28,496 INFO  ExportHelperExtension.cs: 347 - Creating joint Foot
2026-01-29 14:09:28,496 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Calf_link
2026-01-29 14:09:28,496 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2026-01-29 14:09:28,496 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2026-01-29 14:09:28,496 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2026-01-29 14:09:28,496 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2026-01-29 14:09:28,496 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2026-01-29 14:09:28,496 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2026-01-29 14:09:28,496 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2026-01-29 14:09:28,496 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2026-01-29 14:09:28,732 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2026-01-29 14:09:28,732 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-01-29 14:09:28,737 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-01-29 14:09:28,737 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-01-29 14:09:28,737 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Calf_link to child Foot failed
2026-01-29 14:09:28,980 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF¾î¼Àºí¸®.SLDASM
2026-01-29 14:09:28,980 INFO  ExportHelperExtension.cs: 1136 - Found 44 in URDF¾î¼Àºí¸®.SLDASM
2026-01-29 14:09:28,980 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in URDF¾î¼Àºí¸®.SLDASM
2026-01-29 14:09:28,980 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-01-29 14:09:28,980 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2026-01-29 14:09:28,980 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Calf_link-1
2026-01-29 14:09:28,980 INFO  ExportHelperExtension.cs: 1136 - Found 61 in Calf_link-1
2026-01-29 14:09:28,980 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Calf_link-1
2026-01-29 14:09:28,980 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
